idx,INSEE,nom,latitude,longitude,population
5305,24487,Saint-Pierre-d'Eyraud,44.850 ,0.317 ,1476
5306,59089,Bollezeele,50.867 ,2.333 ,1476
5307,1074,Chalamont,46.000 ,5.167 ,1476
5308,82149,Realville,44.117 ,1.467 ,1475
5309,29078,Hanvec,48.333 ,-4.167 ,1474
5310,77455,Soignolles-en-Brie,48.650 ,2.683 ,1474
5311,54342,Mancieulles,49.283 ,5.883 ,1474
5312,41171,Oucques,47.817 ,1.300 ,1473
5313,81325,Viviers-les-Montagnes,43.550 ,2.183 ,1473
5314,15092,Lanobre,45.433 ,2.533 ,1473
5315,59114,Bruille-Saint-Amand,50.467 ,3.500 ,1473
5316,71170,Demigny,46.933 ,4.833 ,1473
5317,33125,Cissac-Medoc,45.217 ,-0.833 ,1472
5318,33001,Abzac,45.017 ,-0.133 ,1472
5319,8346,Prix-les-Mezieres,49.750 ,4.683 ,1472
5320,54123,Chavigny,48.633 ,6.133 ,1472
5321,22218,Plougrescant,48.850 ,-3.233 ,1471
5322,40036,Benesse-Maremne,43.633 ,-1.350 ,1471
5323,24328,Piegut-Pluviers,45.617 ,0.683 ,1471
5324,45095,Chilleurs-aux-Bois,48.067 ,2.133 ,1471
5325,60402,LeMeux,49.367 ,2.733 ,1471
5326,1389,Saint-Trivier-sur-Moignans,46.067 ,4.900 ,1471
5327,55154,Dieue-sur-Meuse,49.067 ,5.417 ,1471
5328,22184,Plemy,48.333 ,-2.683 ,1470
5329,78049,Bazemont,48.933 ,1.867 ,1468
5330,43113,Lantriac,45.000 ,4.000 ,1468
5331,38349,Sablons,45.317 ,4.767 ,1468
5332,19101,Laguenne,45.233 ,1.783 ,1467
5333,77405,Saint-Cyr-sur-Morin,48.917 ,3.183 ,1467
5334,56146,Neulliac,48.133 ,-2.983 ,1466
5335,53039,LeBourgneuf-la-Foret,48.167 ,-0.967 ,1466
5336,64320,Laruns,42.983 ,-0.417 ,1466
5337,79189,Nanteuil,46.417 ,-0.167 ,1466
5338,59528,Saint-Aubert,50.217 ,3.417 ,1466
5339,42249,Saint-Just-la-Pendue,45.900 ,4.250 ,1466
5340,88029,Bains-les-Bains,48.000 ,6.267 ,1466
5341,67105,Drulingen,48.867 ,7.183 ,1466
5342,56122,Loyat,47.983 ,-2.400 ,1465
5343,77344,Oissery,49.067 ,2.817 ,1465
5344,83063,LaGarde-Freinet,43.317 ,6.467 ,1465
5345,58145,Lormes,47.283 ,3.817 ,1464
5346,69032,Bully,45.850 ,4.583 ,1464
5347,21416,Mirebeau-sur-Beze,47.400 ,5.317 ,1464
5348,54054,Bayon,48.483 ,6.317 ,1464
5349,67487,Surbourg,48.917 ,7.850 ,1464
5350,89083,Charbuy,47.817 ,3.467 ,1463
5351,76610,Sainte-Marie-des-Champs,49.617 ,0.783 ,1462
5352,78550,Saint-Germain-de-la-Grange,48.833 ,1.900 ,1462
5353,7027,Beauchastel,44.833 ,4.800 ,1462
5354,70240,Fontaine-les-Luxeuil,47.850 ,6.333 ,1462
5355,35267,Saint-Etienne-en-Cogles,48.400 ,-1.333 ,1461
5356,49065,Champigne,47.667 ,-0.567 ,1461
5357,33492,Saint-Yzan-de-Soudiac,45.133 ,-0.417 ,1461
5358,66048,Cerbere,42.450 ,3.167 ,1461
5359,35171,Medreac,48.267 ,-2.067 ,1460
5360,70561,Villersexel,47.550 ,6.433 ,1460
5361,67525,Westhoffen,48.600 ,7.433 ,1460
5362,22275,Saint-Barnabe,48.133 ,-2.700 ,1459
5363,33435,Saint-Macaire,44.567 ,-0.217 ,1459
5364,27351,Incarville,49.233 ,1.183 ,1458
5365,3003,Ainay-le-Chateau,46.717 ,2.700 ,1458
5366,51204,Damery,49.067 ,3.883 ,1458
5367,22061,Glomel,48.217 ,-3.400 ,1457
5368,85112,Ile-d'Olonne,46.567 ,-1.783 ,1457
5369,45024,Baule,47.817 ,1.667 ,1457
5370,68343,Ungersheim,47.883 ,7.317 ,1457
5371,66178,Saint-Jean-Pla-de-Corts,42.517 ,2.783 ,1456
5372,7172,Peaugres,45.283 ,4.733 ,1456
5373,49367,Vern-d'Anjou,47.600 ,-0.833 ,1455
5374,47167,Mezin,44.050 ,0.267 ,1455
5375,58304,Varzy,47.367 ,3.383 ,1455
5376,70261,Frotey-les-Vesoul,47.617 ,6.183 ,1455
5377,22272,Saint-Agathon,48.567 ,-3.100 ,1453
5378,35341,Tremblay,48.417 ,-1.467 ,1453
5379,65072,Bazet,43.300 ,0.083 ,1453
5380,32242,Masseube,43.433 ,0.583 ,1453
5381,89198,Gurgy,47.867 ,3.567 ,1453
5382,59384,Maroilles,50.133 ,3.750 ,1453
5383,56131,Meslan,48.000 ,-3.433 ,1452
5384,50197,Gavray,48.917 ,-1.350 ,1452
5385,41230,Saint-Sulpice,47.600 ,1.267 ,1452
5386,45103,Corbeilles,48.067 ,2.550 ,1452
5387,26330,Saint-Sorlin-en-Valloire,45.283 ,4.950 ,1452
5388,10426,Ville-sous-la-Ferte,48.117 ,4.783 ,1451
5389,38205,Lans-en-Vercors,45.117 ,5.583 ,1451
5390,76509,Preaux,49.483 ,1.217 ,1450
5391,45154,Gidy,47.983 ,1.833 ,1450
5392,66059,Corneilla-del-Vercol,42.633 ,2.950 ,1450
5393,30092,Connaux,44.083 ,4.600 ,1450
5394,37231,Saint-Paterne-Racan,47.600 ,0.483 ,1449
5395,27397,Menilles,49.033 ,1.367 ,1449
5396,67239,Kintzheim,48.250 ,7.400 ,1449
5397,44040,Chemere,47.117 ,-1.917 ,1447
5398,76596,Saint-Laurent-de-Brevedent,49.533 ,0.250 ,1447
5399,27580,Saint-Ouen-de-Thouberville,49.350 ,0.883 ,1447
5400,87185,Saint-Victurnien,45.883 ,1.000 ,1447
5401,87049,Coussac-Bonneval,45.500 ,1.317 ,1447
5402,38212,Livet-et-Gavet,45.100 ,5.933 ,1447
5403,76295,Gaillefontaine,49.650 ,1.617 ,1446
5404,14730,Vaudry,48.833 ,-0.850 ,1445
5405,76617,Saint-Martin-du-Vivier,49.467 ,1.167 ,1445
5406,59388,Marquillies,50.550 ,2.867 ,1445
5407,73059,Brison-Saint-Innocent,45.717 ,5.883 ,1445
5408,86207,LaRoche-Posay,46.783 ,0.817 ,1444
5409,19011,Arnac-Pompadour,45.417 ,1.367 ,1444
5410,78601,Sonchamp,48.583 ,1.883 ,1443
5411,26337,Saulce-sur-Rhone,44.700 ,4.783 ,1443
5412,44125,Piriac-sur-Mer,47.383 ,-2.550 ,1442
5413,83017,Belgentier,43.250 ,6.000 ,1442
5414,56255,Trefflean,47.683 ,-2.617 ,1441
5415,17420,Salles-sur-Mer,46.100 ,-1.050 ,1441
5416,60695,Vineuil-Saint-Firmin,49.200 ,2.483 ,1441
5417,67407,Rohrwiller,48.750 ,7.900 ,1441
5418,56157,Plaudren,47.783 ,-2.700 ,1440
5419,22208,Plouasne,48.300 ,-2.000 ,1440
5420,78107,Breval,48.950 ,1.533 ,1440
5421,49172,Landemont,47.267 ,-1.250 ,1439
5422,86276,Usson-du-Poitou,46.283 ,0.533 ,1439
5423,69219,Saint-Laurent-d'Agny,45.633 ,4.683 ,1439
5424,30326,Tavel,44.017 ,4.700 ,1439
5425,44193,Saint-Vincent-des-Landes,47.650 ,-1.500 ,1437
5426,50029,Barenton,48.600 ,-0.833 ,1437
5427,49249,LaPoueze,47.550 ,-0.800 ,1437
5428,64399,Montardon,43.367 ,-0.350 ,1437
5429,76595,Saint-Jouin-Bruneval,49.650 ,0.167 ,1437
5430,30225,Sabran,44.150 ,4.550 ,1437
5431,55184,Euville,48.750 ,5.617 ,1437
5432,85050,LeChamp-Saint-Pere,46.500 ,-1.350 ,1436
5433,86225,Saint-Jean-de-Sauves,46.833 ,0.083 ,1436
5434,26338,Sauzet,44.600 ,4.817 ,1436
5435,41204,Saint-Claude-de-Diray,47.617 ,1.417 ,1435
5436,30089,Comps,43.850 ,4.600 ,1435
5437,83043,Collobrieres,43.233 ,6.300 ,1435
5438,85204,Saint-Christophe-du-Ligneron,46.833 ,-1.767 ,1434
5439,40261,Saint-Geours-de-Maremne,43.683 ,-1.233 ,1434
5440,49163,Jarze,47.550 ,-0.233 ,1434
5441,72195,Mezeray,47.833 ,-0.017 ,1434
5442,41173,Ouzouer-le-Marche,47.917 ,1.533 ,1434
5443,57708,Verny,49.017 ,6.200 ,1434
5444,56258,LaTrinite-sur-Mer,47.583 ,-3.033 ,1433
5445,53155,Montenay,48.283 ,-0.900 ,1433
5446,50591,LeTeilleul,48.550 ,-0.883 ,1433
5447,18032,Boulleret,47.417 ,2.867 ,1433
5448,64485,Saint-Jean-Pied-de-Port,43.167 ,-1.233 ,1432
5449,49232,Nueil-sur-Layon,47.117 ,-0.367 ,1431
5450,87140,Saint-Brice-sur-Vienne,45.883 ,0.950 ,1431
5451,51002,Saint-Martin-d'Ablois,49.000 ,3.867 ,1431
5452,30290,Saint-Paulet-de-Caisson,44.267 ,4.600 ,1431
5453,44011,Belligne,47.467 ,-1.033 ,1430
5454,29137,Logonna-Daoulas,48.317 ,-4.300 ,1429
5455,60333,Lachapelle-aux-Pots,49.467 ,1.900 ,1429
5456,63295,Randan,46.017 ,3.367 ,1429
5457,71235,Hurigny,46.350 ,4.800 ,1429
5458,79057,Brioux-sur-Boutonne,46.133 ,-0.217 ,1428
5459,16093,Chazelles,45.650 ,0.367 ,1428
5460,86061,Charroux,46.150 ,0.400 ,1428
5461,37111,Genille,47.183 ,1.100 ,1428
5462,22121,Lanvollon,48.633 ,-2.983 ,1427
5463,37189,Preuilly-sur-Claise,46.850 ,0.933 ,1427
5464,78143,Chateaufort,48.733 ,2.100 ,1427
5465,11441,Vinassan,43.200 ,3.067 ,1427
5466,29173,Ploneis,48.017 ,-4.217 ,1426
5467,59105,Bouvignies,50.433 ,3.250 ,1426
5468,68060,Burnhaupt-le-Haut,47.733 ,7.150 ,1426
5469,14242,Epron,49.217 ,-0.367 ,1425
5470,76608,Sainte-Marguerite-sur-Duclair,49.517 ,0.850 ,1425
5471,2057,Beaurevoir,50.000 ,3.300 ,1425
5472,42334,Violay,45.850 ,4.350 ,1425
5473,67296,Mittelhausbergen,48.617 ,7.700 ,1425
5474,49199,Melay,47.183 ,-0.700 ,1424
5475,47057,Castillonnes,44.650 ,0.600 ,1424
5476,71442,Saint-Leger-sur-Dheune,46.850 ,4.633 ,1424
5477,5133,Saint-Chaffrey,44.917 ,6.600 ,1424
5478,20271,Sarrola-Carcopino,42.017 ,8.850 ,1424
5479,56141,Moustoir-Ac,47.850 ,-2.833 ,1423
5480,85027,Bouffere,46.967 ,-1.350 ,1423
5481,41180,Pontlevoy,47.383 ,1.250 ,1423
5482,31517,Saint-Sulpice-sur-Leze,43.333 ,1.333 ,1423
5483,19061,Cornil,45.217 ,1.683 ,1423
5484,39056,Bletterans,46.750 ,5.450 ,1423
5485,38395,Saint-Hilaire,45.300 ,5.883 ,1423
5486,24571,Vergt,45.017 ,0.717 ,1422
5487,87182,Saint-Sulpice-les-Feuilles,46.317 ,1.367 ,1422
5488,12185,Pont-de-Salars,44.283 ,2.733 ,1422
5489,42248,Saint-Just-en-Chevalet,45.917 ,3.850 ,1422
5490,8419,Signy-l'Abbaye,49.700 ,4.417 ,1422
5491,26345,Suze-la-Rousse,44.283 ,4.850 ,1422
5492,21661,Velars-sur-Ouche,47.333 ,4.900 ,1422
5493,84020,Bonnieux,43.817 ,5.300 ,1422
5494,47283,Saint-Vite,44.483 ,0.967 ,1421
5495,60403,Milly-sur-Therain,49.500 ,2.000 ,1421
5496,2318,Folembray,49.550 ,3.283 ,1421
5497,10317,LesRiceys,47.983 ,4.367 ,1421
5498,1306,Pont-de-Veyle,46.267 ,4.883 ,1421
5499,57179,Distroff,49.333 ,6.267 ,1421
5500,44203,LeTemple-de-Bretagne,47.317 ,-1.783 ,1420
5501,76271,Fontaine-le-Bourg,49.567 ,1.167 ,1420
5502,12090,Druelle,44.350 ,2.500 ,1420
5503,28064,Bu,48.800 ,1.500 ,1419
5504,63354,Saint-Gervais-d'Auvergne,46.033 ,2.817 ,1419
5505,89239,Malay-le-Grand,48.167 ,3.333 ,1419
5506,8298,Montcy-Notre-Dame,49.783 ,4.750 ,1419
5507,35195,Montreuil-sur-Ille,48.300 ,-1.667 ,1418
5508,40228,Pomarez,43.633 ,-0.833 ,1418
5509,33225,Landiras,44.567 ,-0.417 ,1418
5510,7340,Veyras,44.733 ,4.567 ,1418
5511,25196,Dasle,47.483 ,6.900 ,1418
5512,30325,Sumene,43.983 ,3.717 ,1417
5513,29213,Plouzevede,48.600 ,-4.117 ,1416
5514,59502,Rieux-en-Cambresis,50.200 ,3.350 ,1416
5515,59382,Maretz,50.050 ,3.417 ,1416
5516,73151,LesMarches,45.483 ,6.000 ,1416
5517,50592,Tessy-sur-Vire,48.967 ,-1.067 ,1415
5518,80240,Doingt,49.917 ,2.967 ,1415
5519,34256,Saint-Genies-des-Mourgues,43.700 ,4.033 ,1415
5520,88531,Xonrupt-Longemer,48.083 ,6.917 ,1415
5521,33261,Lussac,44.950 ,-0.100 ,1414
5522,24164,Excideuil,45.333 ,1.050 ,1414
5523,59629,Vred,50.400 ,3.233 ,1414
5524,51282,Gueux,49.250 ,3.917 ,1414
5525,42242,Saint-Joseph,45.550 ,4.617 ,1414
5526,29245,Saint-Divy,48.450 ,-4.333 ,1413
5527,17155,Etaules,45.733 ,-1.100 ,1413
5528,31293,Lespinasse,43.717 ,1.383 ,1413
5529,30254,Saint-Genies-de-Comolas,44.067 ,4.733 ,1413
5530,56188,Quistinic,47.917 ,-3.133 ,1412
5531,60644,Trie-Chateau,49.283 ,1.833 ,1412
5532,74245,Saint-Martin-Bellevue,45.950 ,6.133 ,1412
5533,82131,Montpezat-de-Quercy,44.233 ,1.467 ,1411
5534,60380,Mareuil-sur-Ourcq,49.133 ,3.067 ,1411
5535,63132,Cunlhat,45.633 ,3.583 ,1411
5536,42120,Lentigny,46.000 ,3.983 ,1411
5537,7110,Joyeuse,44.483 ,4.233 ,1411
5538,38081,Charantonnay,45.533 ,5.100 ,1411
5539,74181,Metz-Tessy,45.933 ,6.100 ,1411
5540,2128,Bruyeres-et-Montberault,49.517 ,3.667 ,1410
5541,56076,Guern,48.033 ,-3.083 ,1409
5542,14658,Saint-Sever-Calvados,48.833 ,-1.033 ,1409
5543,17236,Mirambeau,45.367 ,-0.567 ,1409
5544,61153,Ecouche,48.717 ,-0.133 ,1409
5545,95042,Baillet-en-France,49.067 ,2.300 ,1409
5546,40157,Lit-et-Mixe,44.033 ,-1.250 ,1408
5547,35105,Erbree,48.100 ,-1.117 ,1408
5548,60533,Ressons-sur-Matz,49.550 ,2.750 ,1408
5549,19246,Saint-Viance,45.217 ,1.450 ,1407
5550,77022,Barbizon,48.450 ,2.600 ,1407
5551,60325,Jaux,49.383 ,2.767 ,1407
5552,3258,Saint-Remy-en-Rollat,46.183 ,3.400 ,1407
5553,56032,Campeneac,47.950 ,-2.300 ,1406
5554,35117,Gael,48.133 ,-2.233 ,1406
5555,79125,Fors,46.233 ,-0.400 ,1406
5556,38021,Autrans,45.167 ,5.550 ,1406
5557,67237,Kilstett,48.683 ,7.850 ,1406
5558,3290,Trevol,46.633 ,3.300 ,1405
5559,80062,Beaucamps-le-Vieux,49.833 ,1.783 ,1404
5560,33198,Guitres,45.033 ,-0.183 ,1403
5561,43120,Lempdes-sur-Allagnon,45.385 ,3.272 ,1403
5562,21383,Marcilly-sur-Tille,47.517 ,5.133 ,1403
5563,85106,LaGueriniere,46.967 ,-2.233 ,1402
5564,85264,Saint-Pierre-du-Chemin,46.683 ,-0.700 ,1402
5565,59576,Spycker,50.967 ,2.317 ,1402
5566,34051,Canet,43.600 ,3.500 ,1402
5567,12084,Creissels,44.083 ,3.050 ,1401
5568,7116,Labegude,44.650 ,4.367 ,1401
5569,69293,Sathonay-Village,45.833 ,4.883 ,1401
5570,26323,Saint-Paul-les-Romans,45.067 ,5.133 ,1401
5571,25200,Devecey,47.333 ,6.017 ,1401
5572,79249,Saint-Gelais,46.383 ,-0.383 ,1400
5573,37242,Savigny-en-veron,47.200 ,0.150 ,1400
5574,31297,Levignac,43.667 ,1.195 ,1400
